DeploymentID	Location	Demand	DwellBeforeDeploy	BogBudget	CycleTime	DeployInterval	DeployDate	FillType	FillCount	UnitType	DemandType	DemandGroup	Unit	Policy	AtomicPolicy	Component	Period	FillPath	PathLength	FollowOn	FollowOnCount	DeploymentCount
73	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	1565	214	1621	523	6/21/2014	Primary	452	SRC3	SRC3	Large	123_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
74	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	1556	214	1612	523	6/21/2014	Primary	453	SRC3	SRC3	Large	122_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
75	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	1547	214	1603	523	6/21/2014	Primary	454	SRC3	SRC3	Large	121_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
76	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	1538	214	1594	523	6/21/2014	Primary	455	SRC3	SRC3	Large	120_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
82	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	1529	214	1585	523	6/21/2014	Primary	456	SRC3	SRC3	Large	119_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
83	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	1520	214	1576	523	6/21/2014	Primary	457	SRC3	SRC3	Large	118_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
29	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	626	198	698	523	6/21/2014	Primary	458	SRC3	SRC3	Large	226_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
30	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	619	198	691	523	6/21/2014	Primary	459	SRC3	SRC3	Large	225_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
31	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	605	198	677	523	6/21/2014	Primary	460	SRC3	SRC3	Large	223_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
32	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	598	198	670	523	6/21/2014	Primary	461	SRC3	SRC3	Large	222_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
33	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	591	198	663	523	6/21/2014	Primary	462	SRC3	SRC3	Large	221_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
34	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	584	198	656	523	6/21/2014	Primary	463	SRC3	SRC3	Large	220_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
35	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	577	198	649	523	6/21/2014	Primary	464	SRC3	SRC3	Large	219_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
36	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	570	198	642	523	6/21/2014	Primary	465	SRC3	SRC3	Large	218_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
37	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	563	198	635	523	6/21/2014	Primary	466	SRC3	SRC3	Large	217_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
38	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	556	198	628	523	6/21/2014	Primary	467	SRC3	SRC3	Large	216_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
39	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	549	198	621	523	6/21/2014	Primary	468	SRC3	SRC3	Large	215_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
40	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	542	198	614	523	6/21/2014	Primary	469	SRC3	SRC3	Large	214_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
41	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	535	198	607	523	6/21/2014	Primary	470	SRC3	SRC3	Large	213_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
42	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	528	198	600	523	6/21/2014	Primary	471	SRC3	SRC3	Large	212_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
43	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	521	198	593	523	6/21/2014	Primary	472	SRC3	SRC3	Large	211_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
44	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	514	198	586	523	6/21/2014	Primary	473	SRC3	SRC3	Large	210_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
45	1_R18_SRC3_[467...523]	1_R19_SRC3_[523...563]	507	198	579	523	6/21/2014	Primary	474	SRC3	SRC3	Large	209_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
113	Available	1__SRC1_[523...563]	374	270	374	523	6/21/2014	Substitute	475	SRC3	SRC1	XL	284_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
114	Available	1_R19_SRC3_[523...563]	367	270	367	523	6/21/2014	Primary	476	SRC3	SRC3	Large	283_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
115	Available	1_R19_SRC3_[523...563]	381	270	381	523	6/21/2014	Primary	477	SRC3	SRC3	Large	285_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
116	OS_Deployable	1_R19_SRC3_[523...563]	1351	270	1351	523	6/21/2014	Primary	478	SRC3	SRC3	Large	93_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
117	OS_Deployable	1_R19_SRC3_[523...563]	1342	270	1342	523	6/21/2014	Primary	479	SRC3	SRC3	Large	92_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
118	OS_Deployable	1_R19_SRC3_[523...563]	1333	270	1333	523	6/21/2014	Primary	480	SRC3	SRC3	Large	91_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
119	OS_Deployable	1_R19_SRC3_[523...563]	1324	270	1324	523	6/21/2014	Primary	481	SRC3	SRC3	Large	90_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
120	OS_Deployable	1_R19_SRC3_[523...563]	1315	270	1315	523	6/21/2014	Primary	482	SRC3	SRC3	Large	89_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
121	OS_Deployable	1_R19_SRC3_[523...563]	1306	270	1306	523	6/21/2014	Primary	483	SRC3	SRC3	Large	88_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
122	OS_Deployable	1_R19_SRC3_[523...563]	1297	270	1297	523	6/21/2014	Primary	484	SRC3	SRC3	Large	87_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
123	OS_Deployable	1_R19_SRC3_[523...563]	1225	270	1225	523	6/21/2014	Primary	485	SRC3	SRC3	Large	79_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
124	OS_Deployable	1_R19_SRC3_[523...563]	1288	270	1288	523	6/21/2014	Primary	486	SRC3	SRC3	Large	86_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
125	OS_Deployable	1_R19_SRC3_[523...563]	1261	270	1261	523	6/21/2014	Primary	487	SRC3	SRC3	Large	83_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
126	OS_Deployable	1_R19_SRC3_[523...563]	1270	270	1270	523	6/21/2014	Primary	488	SRC3	SRC3	Large	84_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
127	OS_Deployable	1_R19_SRC3_[523...563]	1216	270	1216	523	6/21/2014	Primary	489	SRC3	SRC3	Large	78_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
128	OS_Deployable	1_R19_SRC3_[523...563]	1252	270	1252	523	6/21/2014	Primary	490	SRC3	SRC3	Large	82_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
491	OS_NotDeployable	NotUtilized	1825	270	1825	529	6/27/2014	Primary	491	SRC3	SRC3	NotUtilized	145_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	Proxy	0	FALSE	0	0
492	OS_NotDeployable	NotUtilized	1825	270	1825	538	7/6/2014	Primary	492	SRC3	SRC3	NotUtilized	144_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	Proxy	0	FALSE	0	0
48	1_R25_SRC3_[1...541]	1_R26_SRC3_[541...1441]	486	180	576	541	7/9/2014	Primary	493	SRC3	SRC3	V1	206_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
49	1_R25_SRC3_[1...541]	1_R26_SRC3_[541...1441]	479	180	569	541	7/9/2014	Primary	494	SRC3	SRC3	V1	205_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
129	Available	1_A1_SRC1_[541...631]	371	270	371	541	7/9/2014	Substitute	495	SRC3	SRC1	UnGrouped	281_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
496	OS_NotDeployable	NotUtilized	1825	270	1825	547	7/15/2014	Primary	496	SRC3	SRC3	NotUtilized	143_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	Proxy	0	FALSE	0	0
84	1__SRC1_[481...554]	1__SRC1_[554...618]	367	197	440	554	7/22/2014	Substitute	497	SRC3	SRC1	Large	289_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	TRUE	1	2
85	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	374	197	447	554	7/22/2014	Primary	498	SRC3	SRC3	Small	290_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
100	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	360	197	433	554	7/22/2014	Primary	499	SRC3	SRC3	Small	288_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
104	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	353	197	426	554	7/22/2014	Primary	500	SRC3	SRC3	Small	287_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
108	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	346	197	419	554	7/22/2014	Primary	501	SRC3	SRC3	Small	286_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
86	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1525	197	1598	554	7/22/2014	Primary	502	SRC3	SRC3	Small	117_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
87	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1516	197	1589	554	7/22/2014	Primary	503	SRC3	SRC3	Small	116_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
88	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1507	197	1580	554	7/22/2014	Primary	504	SRC3	SRC3	Small	115_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
89	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1498	197	1571	554	7/22/2014	Primary	505	SRC3	SRC3	Small	114_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
92	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1489	197	1562	554	7/22/2014	Primary	506	SRC3	SRC3	Small	113_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
93	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1480	197	1553	554	7/22/2014	Primary	507	SRC3	SRC3	Small	112_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
90	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1471	197	1544	554	7/22/2014	Primary	508	SRC3	SRC3	Small	111_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
91	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1462	197	1535	554	7/22/2014	Primary	509	SRC3	SRC3	Small	110_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
94	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1453	197	1526	554	7/22/2014	Primary	510	SRC3	SRC3	Small	109_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
95	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1444	197	1517	554	7/22/2014	Primary	511	SRC3	SRC3	Small	108_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
96	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1435	197	1508	554	7/22/2014	Primary	512	SRC3	SRC3	Small	107_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
97	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1426	197	1499	554	7/22/2014	Primary	513	SRC3	SRC3	Small	106_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
98	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1417	197	1490	554	7/22/2014	Primary	514	SRC3	SRC3	Small	105_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
99	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1408	197	1481	554	7/22/2014	Primary	515	SRC3	SRC3	Small	104_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
101	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1399	197	1472	554	7/22/2014	Primary	516	SRC3	SRC3	Small	103_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
102	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1390	197	1463	554	7/22/2014	Primary	517	SRC3	SRC3	Small	102_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
103	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1381	197	1454	554	7/22/2014	Primary	518	SRC3	SRC3	Small	101_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
105	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1372	197	1445	554	7/22/2014	Primary	519	SRC3	SRC3	Small	100_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
106	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1363	197	1436	554	7/22/2014	Primary	520	SRC3	SRC3	Small	99_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
107	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1354	197	1427	554	7/22/2014	Primary	521	SRC3	SRC3	Small	98_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
109	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1345	197	1418	554	7/22/2014	Primary	522	SRC3	SRC3	Small	97_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
110	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1336	197	1409	554	7/22/2014	Primary	523	SRC3	SRC3	Small	96_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
111	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1327	197	1400	554	7/22/2014	Primary	524	SRC3	SRC3	Small	95_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
112	1_R29_SRC3_[481...554]	1_R30_SRC3_[554...618]	1318	197	1391	554	7/22/2014	Primary	525	SRC3	SRC3	Small	94_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
526	OS_NotDeployable	NotUtilized	1825	270	1825	556	7/24/2014	Primary	526	SRC3	SRC3	NotUtilized	142_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	Proxy	0	FALSE	0	0
113	1__SRC1_[523...563]	1__SRC1_[563...595]	374	230	414	563	7/31/2014	Substitute	527	SRC3	SRC1	XL	284_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	TRUE	1	2
52	1__SRC1_[523...563]	1__SRC1_[563...595]	474	174	570	563	7/31/2014	Substitute	528	SRC3	SRC1	XL	202_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	TRUE	2	3
53	1__SRC1_[523...563]	1__SRC1_[563...595]	467	174	563	563	7/31/2014	Substitute	529	SRC3	SRC1	XL	201_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	TRUE	2	3
51	1__SRC1_[523...563]	1__SRC1_[563...595]	465	158	577	563	7/31/2014	Substitute	530	SRC3	SRC1	XL	203_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	TRUE	3	4
115	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	381	230	421	563	7/31/2014	Primary	531	SRC3	SRC3	Large	285_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
114	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	367	230	407	563	7/31/2014	Primary	532	SRC3	SRC3	Large	283_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
116	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1351	230	1391	563	7/31/2014	Primary	533	SRC3	SRC3	Large	93_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
117	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1342	230	1382	563	7/31/2014	Primary	534	SRC3	SRC3	Large	92_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
118	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1333	230	1373	563	7/31/2014	Primary	535	SRC3	SRC3	Large	91_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
119	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1324	230	1364	563	7/31/2014	Primary	536	SRC3	SRC3	Large	90_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
120	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1315	230	1355	563	7/31/2014	Primary	537	SRC3	SRC3	Large	89_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
121	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1306	230	1346	563	7/31/2014	Primary	538	SRC3	SRC3	Large	88_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
122	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1297	230	1337	563	7/31/2014	Primary	539	SRC3	SRC3	Large	87_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
124	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1288	230	1328	563	7/31/2014	Primary	540	SRC3	SRC3	Large	86_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
126	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1270	230	1310	563	7/31/2014	Primary	541	SRC3	SRC3	Large	84_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
125	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1261	230	1301	563	7/31/2014	Primary	542	SRC3	SRC3	Large	83_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
128	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1252	230	1292	563	7/31/2014	Primary	543	SRC3	SRC3	Large	82_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
123	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1225	230	1265	563	7/31/2014	Primary	544	SRC3	SRC3	Large	79_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
127	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	1216	230	1256	563	7/31/2014	Primary	545	SRC3	SRC3	Large	78_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
72	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	388	174	484	563	7/31/2014	Primary	546	SRC3	SRC3	Large	294_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
78	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	381	174	477	563	7/31/2014	Primary	547	SRC3	SRC3	Large	293_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
77	1_R19_SRC3_[523...563]	1_R20_SRC3_[563...595]	376	174	472	563	7/31/2014	Primary	548	SRC3	SRC3	Large	297_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	2	3
